"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Underlying","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Gap","Movement","Max Profit","Max Loss"
"2026-04-02","15:54:00",6577.8,"1 Apr 2 6570 C STO 8.60 | 1 Apr 2 6670 C BTO 0.05",845,6582.32,"2026-04-02","15:56:00",1285,"Stop Loss",-444.8,-52.639053254437876,1,-67523.6,8435,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,2.4,172,257,-62.71,65.19,0,-86.39
"2026-04-02","15:53:00",6577.25,"1 Apr 2 6585 P STO 7.60 | 1 Apr 2 6485 P BTO 0.05",745,6582.69,"2026-04-02","16:00:00",231,"Expired",511.6,68.67114093959732,1,218143,8430,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,0,152,63,-62.71,64.64,68.99,0
"2026-04-02","15:53:00",6577.25,"1 Apr 2 6570 C STO 8.30 | 1 Apr 2 6670 C BTO 0.05",815,6582.32,"2026-04-02","15:56:00",1240,"Stop Loss",-429.8,-52.736196319018404,1,-67953.4,8430,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,2.4,166,257,-62.71,64.64,0,-93.25
"2026-04-02","15:52:00",6577.39,"1 Apr 2 6585 P STO 8.20 | 1 Apr 2 6485 P BTO 0.05",805,6582.69,"2026-04-02","16:00:00",231,"Expired",571.6,71.00621118012423,1,220528.4,8430,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,0,164,63,-62.71,64.78,71.3,0
"2026-04-02","15:52:00",6577.39,"1 Apr 2 6570 C STO 7.70 | 1 Apr 2 6670 C BTO 0.05",755,6582.32,"2026-04-02","15:56:00",1150,"Stop Loss",-399.8,-52.95364238410596,1,-68353.2,8430,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,2.4,154,257,-62.71,64.78,0,-108.61
"2026-04-02","15:51:00",6577.35,"1 Apr 2 6585 P STO 8.70 | 1 Apr 2 6485 P BTO 0.05",855,6582.69,"2026-04-02","16:00:00",231,"Expired",621.6,72.70175438596492,1,223296.8,8380,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,0,174,63,-62.71,64.74,72.98,0
"2026-04-02","15:51:00",6577.35,"1 Apr 2 6570 C STO 7.70 | 1 Apr 2 6670 C BTO 0.05",755,6582.32,"2026-04-02","15:56:00",1150,"Stop Loss",-399.8,-52.95364238410596,1,-68753,8380,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,2.4,154,257,-62.71,64.74,0,-108.61
"2026-04-02","15:50:00",6569.88,"1 Apr 2 6580 P STO 10.70 | 1 Apr 2 6480 P BTO 0.05",1055,6582.69,"2026-04-02","16:00:00",0,"Expired",1052.6,99.77251184834122,1,222675.2,7890,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,0,214,2,-62.71,57.27,100,0
"2026-04-02","15:50:00",6569.88,"1 Apr 2 6560 C STO 10.60 | 1 Apr 2 6660 C BTO 0.05",1045,6577.35,"2026-04-02","15:51:00",1580,"Stop Loss",-539.8,-51.65550239234449,1,-55574,7890,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,2.4,212,341,-62.71,57.27,0,-98.09
"2026-04-02","15:49:00",6569.62,"1 Apr 2 6580 P STO 10.95 | 1 Apr 2 6480 P BTO 0.05",1080,6582.69,"2026-04-02","16:00:00",0,"Expired",1077.6,99.77777777777777,1,221606,7895,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,0,219,2,-62.71,57.01,100,0
"2026-04-02","15:49:00",6569.62,"1 Apr 2 6560 C STO 10.30 | 1 Apr 2 6660 C BTO 0.05",1015,6577.35,"2026-04-02","15:51:00",1535,"Stop Loss",-524.8,-51.70443349753694,1,-55034.2,7895,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,2.4,206,341,-62.71,57.01,0,-103.94
"2026-04-02","15:48:00",6569.85,"1 Apr 2 6580 P STO 10.50 | 1 Apr 2 6480 P BTO 0.05",1035,6582.69,"2026-04-02","16:00:00",0,"Expired",1032.6,99.76811594202898,1,219956.8,7900,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,0,210,2,-62.71,57.24,100,-5.31
"2026-04-02","15:48:00",6569.85,"1 Apr 2 6560 C STO 10.70 | 1 Apr 2 6660 C BTO 0.05",1055,6577.35,"2026-04-02","15:51:00",1595,"Stop Loss",-544.8,-51.63981042654028,1,-54509.4,7900,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,2.4,214,341,-62.71,57.24,2.84,-96.21
"2026-04-02","15:47:00",6568.21,"1 Apr 2 6575 P STO 7.90 | 1 Apr 2 6475 P BTO 0.05",775,6582.69,"2026-04-02","16:00:00",0,"Expired",772.6,99.69032258064516,1,218915.6,8300,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,0,158,1,-62.71,55.6,100,0
"2026-04-02","15:47:00",6568.21,"1 Apr 2 6560 C STO 9.30 | 1 Apr 2 6660 C BTO 0.05",915,6577.35,"2026-04-02","15:51:00",1385,"Stop Loss",-474.8,-51.89071038251366,1,-53964.6,8300,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,2.4,186,341,-62.71,55.6,0,-126.23
"2026-04-02","15:46:00",6567.06,"1 Apr 2 6575 P STO 8.95 | 1 Apr 2 6475 P BTO 0.05",880,6582.69,"2026-04-02","16:00:00",0,"Expired",877.6,99.72727272727273,1,211248.2,8285,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,0,179,1,-62.71,54.45,100,0
"2026-04-02","15:46:00",6567.06,"1 Apr 2 6560 C STO 8.40 | 1 Apr 2 6660 C BTO 0.05",825,6577.35,"2026-04-02","15:51:00",1255,"Stop Loss",-434.8,-52.70303030303031,1,-48162,8285,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,2.4,168,341,-62.71,54.45,0,-150.91
"2026-04-02","15:45:00",6568.05,"1 Apr 2 6575 P STO 8.40 | 1 Apr 2 6475 P BTO 0.05",825,6582.69,"2026-04-02","16:00:00",0,"Expired",822.6,99.70909090909092,1,215724.4,8285,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,0,168,1,-62.71,55.44,100,-7.88
"2026-04-02","15:45:00",6568.05,"1 Apr 2 6560 C STO 8.95 | 1 Apr 2 6660 C BTO 0.05",880,6577.35,"2026-04-02","15:51:00",1335,"Stop Loss",-459.8,-52.25,1,-53489.8,8285,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,2.4,179,341,-62.71,55.44,5.11,-135.23
"2026-04-02","15:44:00",6569.75,"1 Apr 2 6575 P STO 7.15 | 1 Apr 2 6475 P BTO 0.05",700,6582.69,"2026-04-02","16:00:00",0,"Expired",697.6,99.65714285714286,1,217489.8,8265,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,0,143,1,-62.71,57.14,100,-27.14
"2026-04-02","15:44:00",6569.75,"1 Apr 2 6560 C STO 10.40 | 1 Apr 2 6660 C BTO 0.05",1025,6577.35,"2026-04-02","15:51:00",1550,"Stop Loss",-529.8,-51.68780487804877,1,-53030,8265,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,2.4,208,341,-62.71,57.14,18.54,-101.95
"2026-04-02","15:43:00",6570.18,"1 Apr 2 6575 P STO 7.10 | 1 Apr 2 6475 P BTO 0.05",695,6582.69,"2026-04-02","16:00:00",0,"Expired",692.6,99.65467625899281,1,206212.6,8255,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,0,142,1,-62.71,57.57,100,-28.06
"2026-04-02","15:43:00",6570.18,"1 Apr 2 6560 C STO 10.55 | 1 Apr 2 6660 C BTO 0.05",1040,6577.35,"2026-04-02","15:51:00",1570,"Stop Loss",-534.8,-51.42307692307691,1,-47727.2,8255,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,2.4,211,341,-62.71,57.57,19.71,-99.04
"2026-04-02","15:42:00",6571.49,"1 Apr 2 6565 C STO 7.75 | 1 Apr 2 6665 C BTO 0.05",760,6577.35,"2026-04-02","15:51:00",1155,"Stop Loss",-399.8,-52.60526315789475,1,-49991.2,8265,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,2.4,155,246,-62.71,58.88,36.18,-109.21
"2026-04-02","15:42:00",6571.49,"1 Apr 2 6580 P STO 9.80 | 1 Apr 2 6480 P BTO 0.05",965,6567.06,"2026-04-02","15:46:00",1460,"Stop Loss",-499.8,-51.792746113989644,1,-34028,8265,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,2.4,196,266,-62.71,58.88,0,-49.74
"2026-04-02","15:41:00",6573.66,"1 Apr 2 6565 C STO 9.80 | 1 Apr 2 6665 C BTO 0.05",965,6577.35,"2026-04-02","15:51:00",1460,"Stop Loss",-499.8,-51.792746113989644,1,-50491,8255,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,2.4,196,246,-62.71,61.05,49.74,-64.77
"2026-04-02","15:41:00",6573.66,"1 Apr 2 6580 P STO 7.85 | 1 Apr 2 6480 P BTO 0.05",770,6568.05,"2026-04-02","15:45:00",1170,"Stop Loss",-404.8,-52.57142857142857,1,-33528.2,8255,"SPX","19 3:41 - 3:59 - MEIC 9 .48x",2.4,2.4,157,255,-62.71,61.05,0,-64.94
"2026-04-02","15:40:00",6571.49,"1 Apr 2 6565 C STO 8.00 | 1 Apr 2 6665 C BTO 0.05",785,6577.35,"2026-04-02","15:51:00",1195,"Stop Loss",-414.8,-52.84076433121019,1,-52500.2,8260,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,160,246,-62.71,58.88,38.22,-102.55
"2026-04-02","15:40:00",6571.49,"1 Apr 2 6580 P STO 9.60 | 1 Apr 2 6480 P BTO 0.05",945,6567.06,"2026-04-02","15:46:00",1430,"Stop Loss",-489.8,-51.83068783068783,1,-34517.8,8260,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,192,266,-62.71,58.88,17.46,-52.91
"2026-04-02","15:39:00",6569.06,"1 Apr 2 6575 P STO 7.55 | 1 Apr 2 6475 P BTO 0.05",740,6582.69,"2026-04-02","16:00:00",0,"Expired",737.6,99.67567567567568,1,216462,8235,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,0,151,1,-62.71,56.45,100,-20.27
"2026-04-02","15:39:00",6569.06,"1 Apr 2 6560 C STO 10.30 | 1 Apr 2 6660 C BTO 0.05",1015,6577.35,"2026-04-02","15:51:00",1535,"Stop Loss",-524.8,-51.70443349753694,1,-52085.4,8235,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,206,341,-62.71,56.45,17.73,-103.94
"2026-04-02","15:38:00",6568.31,"1 Apr 2 6575 P STO 8.20 | 1 Apr 2 6475 P BTO 0.05",805,6582.69,"2026-04-02","16:00:00",0,"Expired",802.6,99.70186335403727,1,214901.8,8235,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,0,164,1,-62.71,55.7,100,-10.56
"2026-04-02","15:38:00",6568.31,"1 Apr 2 6560 C STO 9.65 | 1 Apr 2 6660 C BTO 0.05",950,6573.66,"2026-04-02","15:41:00",1440,"Stop Loss",-494.8,-52.084210526315786,1,-32618.6,8235,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,193,283,-62.71,55.7,0,-50
"2026-04-02","15:37:00",6569.58,"1 Apr 2 6575 P STO 7.75 | 1 Apr 2 6475 P BTO 0.05",760,6582.69,"2026-04-02","16:00:00",0,"Expired",757.6,99.6842105263158,1,213727.6,8185,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,0,155,1,-62.71,56.97,100,-17.11
"2026-04-02","15:37:00",6569.58,"1 Apr 2 6560 C STO 10.60 | 1 Apr 2 6660 C BTO 0.05",1045,6577.35,"2026-04-02","15:51:00",1580,"Stop Loss",-539.8,-51.65550239234449,1,-51560.6,8185,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,212,341,-62.71,56.97,20.1,-98.09
"2026-04-02","15:36:00",6568.77,"1 Apr 2 6575 P STO 8.15 | 1 Apr 2 6475 P BTO 0.05",800,6582.69,"2026-04-02","16:00:00",0,"Expired",797.6,99.7,1,212973.4,8160,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,0,163,1,-62.71,56.16,100,-11.25
"2026-04-02","15:36:00",6568.77,"1 Apr 2 6560 C STO 10.45 | 1 Apr 2 6660 C BTO 0.05",1030,6577.35,"2026-04-02","15:51:00",1555,"Stop Loss",-529.8,-51.43689320388349,1,-51020.8,8160,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,209,341,-62.71,56.16,18.93,-100.97
"2026-04-02","15:35:00",6566.82,"1 Apr 2 6575 P STO 9.45 | 1 Apr 2 6475 P BTO 0.05",930,6582.69,"2026-04-02","16:00:00",0,"Expired",927.6,99.74193548387098,1,212175.8,8165,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,0,189,1,-62.71,54.21,100,0
"2026-04-02","15:35:00",6566.82,"1 Apr 2 6560 C STO 9.10 | 1 Apr 2 6660 C BTO 0.05",895,6573.66,"2026-04-02","15:41:00",1355,"Stop Loss",-464.8,-51.932960893854755,1,-32123.8,8165,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,182,283,-62.71,54.21,0,-59.22
"2026-04-02","15:34:00",6565.68,"1 Apr 2 6570 P STO 7.30 | 1 Apr 2 6470 P BTO 0.05",715,6582.69,"2026-04-02","16:00:00",0,"Expired",712.6,99.66433566433567,1,210370.6,8480,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,0,146,1,-62.71,53.07,100,0
"2026-04-02","15:34:00",6565.68,"1 Apr 2 6560 C STO 8.10 | 1 Apr 2 6660 C BTO 0.05",795,6571.49,"2026-04-02","15:40:00",1210,"Stop Loss",-419.8,-52.80503144654089,1,-30204.6,8480,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,162,244,-62.71,53.07,0,-55.35
"2026-04-02","15:33:00",6567.58,"1 Apr 2 6575 P STO 9.30 | 1 Apr 2 6475 P BTO 0.05",915,6582.69,"2026-04-02","16:00:00",0,"Expired",912.6,99.73770491803279,1,209658,8145,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,0,186,1,-62.71,54.97,100,-20.22
"2026-04-02","15:33:00",6567.58,"1 Apr 2 6560 C STO 9.45 | 1 Apr 2 6660 C BTO 0.05",930,6573.66,"2026-04-02","15:41:00",1410,"Stop Loss",-484.8,-52.12903225806452,1,-31659,8145,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,189,283,-62.71,54.97,13.44,-53.23
"2026-04-02","15:32:00",6569.4,"1 Apr 2 6575 P STO 8.10 | 1 Apr 2 6475 P BTO 0.05",795,6582.69,"2026-04-02","16:00:00",0,"Expired",792.6,99.69811320754717,1,208745.4,8490,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,0,162,1,-62.71,56.79,100,-38.36
"2026-04-02","15:32:00",6569.4,"1 Apr 2 6565 C STO 7.20 | 1 Apr 2 6665 C BTO 0.05",705,6577.35,"2026-04-02","15:51:00",1075,"Stop Loss",-374.8,-53.163120567375884,1,-49591.4,8490,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,144,246,-62.71,56.79,31.91,-125.53
"2026-04-02","15:31:00",6568.8,"1 Apr 2 6575 P STO 8.55 | 1 Apr 2 6475 P BTO 0.05",840,6582.69,"2026-04-02","16:00:00",0,"Expired",837.6,99.71428571428572,1,207952.8,8100,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,0,171,1,-62.71,56.19,100,-30.95
"2026-04-02","15:31:00",6568.8,"1 Apr 2 6560 C STO 10.65 | 1 Apr 2 6660 C BTO 0.05",1050,6577.35,"2026-04-02","15:51:00",1585,"Stop Loss",-539.8,-51.409523809523805,1,-49216.6,8100,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,213,341,-62.71,56.19,23.33,-97.14
"2026-04-02","15:30:00",6568.15,"1 Apr 2 6575 P STO 9.25 | 1 Apr 2 6475 P BTO 0.10",905,6582.69,"2026-04-02","16:00:00",0,"Expired",902.6,99.73480662983427,1,207115.2,8085,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,0,92.5,1,-62.71,55.54,100,-21.55
"2026-04-02","15:30:00",6568.15,"1 Apr 2 6560 C STO 10.15 | 1 Apr 2 6660 C BTO 0.05",1000,6577.35,"2026-04-02","15:51:00",1510,"Stop Loss",-514.8,-51.47999999999999,1,-48676.8,8085,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,203,341,-62.71,55.54,19.5,-107
"2026-04-02","15:29:00",6566.2,"1 Apr 2 6575 P STO 10.50 | 1 Apr 2 6475 P BTO 0.10",1030,6582.69,"2026-04-02","16:00:00",0,"Expired",1027.6,99.76699029126212,1,205520,8050,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,0,105,1,-62.71,53.59,100,-6.8
"2026-04-02","15:29:00",6566.2,"1 Apr 2 6560 C STO 9.25 | 1 Apr 2 6660 C BTO 0.05",910,6573.66,"2026-04-02","15:41:00",1380,"Stop Loss",-474.8,-52.17582417582418,1,-31174.2,8050,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,185,283,-62.71,53.59,11.54,-56.59
"2026-04-02","15:28:00",6567.52,"1 Apr 2 6575 P STO 9.85 | 1 Apr 2 6475 P BTO 0.10",965,6582.69,"2026-04-02","16:00:00",0,"Expired",962.6,99.75129533678756,1,204492.4,8055,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,0,98.5,1,-62.71,54.91,100,-13.99
"2026-04-02","15:28:00",6567.52,"1 Apr 2 6560 C STO 9.85 | 1 Apr 2 6660 C BTO 0.05",970,6571.49,"2026-04-02","15:42:00",1470,"Stop Loss",-504.8,-52.04123711340206,1,-33123.4,8055,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,197,238,-62.71,54.91,17.01,-50
"2026-04-02","15:27:00",6567.32,"1 Apr 2 6575 P STO 10.20 | 1 Apr 2 6475 P BTO 0.10",1000,6582.69,"2026-04-02","16:00:00",0,"Expired",997.6,99.76,1,-32955.2,8040,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,0,102,1,-62.71,54.71,100,-10
"2026-04-02","15:27:00",6567.32,"1 Apr 2 6560 C STO 9.65 | 1 Apr 2 6660 C BTO 0.05",950,6573.66,"2026-04-02","15:41:00",1440,"Stop Loss",-494.8,-52.084210526315786,1,-30699.4,8040,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,193,283,-62.71,54.71,15.26,-50
"2026-04-02","15:26:00",6567.95,"1 Apr 2 6575 P STO 9.90 | 1 Apr 2 6475 P BTO 0.10",970,6582.69,"2026-04-02","16:00:00",0,"Expired",967.6,99.75257731958763,1,203529.8,8000,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,0,99,1,-62.71,55.34,100,-13.4
"2026-04-02","15:26:00",6567.95,"1 Apr 2 6560 C STO 10.35 | 1 Apr 2 6660 C BTO 0.05",1020,6577.35,"2026-04-02","15:51:00",1540,"Stop Loss",-524.8,-51.45098039215685,1,-47192.4,8000,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,207,341,-62.71,55.34,21.08,-102.94
"2026-04-02","15:25:00",6568.78,"1 Apr 2 6575 P STO 9.15 | 1 Apr 2 6475 P BTO 0.10",895,6582.69,"2026-04-02","16:00:00",0,"Expired",892.6,99.73184357541899,1,202562.2,8350,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,0,91.5,1,-62.71,56.17,100,-22.91
"2026-04-02","15:25:00",6568.78,"1 Apr 2 6565 C STO 7.60 | 1 Apr 2 6665 C BTO 0.05",745,6577.35,"2026-04-02","15:51:00",1135,"Stop Loss",-394.8,-52.993288590604024,1,-46667.6,8350,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,152,246,-62.71,56.17,35.57,-113.42
"2026-04-02","15:24:00",6571.02,"1 Apr 2 6565 C STO 9.55 | 1 Apr 2 6665 C BTO 0.05",940,6577.35,"2026-04-02","15:51:00",1425,"Stop Loss",-489.8,-52.10638297872341,1,-46272.8,8330,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,191,246,-62.71,58.41,48.94,-69.15
"2026-04-02","15:24:00",6571.02,"1 Apr 2 6575 P STO 7.40 | 1 Apr 2 6475 P BTO 0.10",720,6567.32,"2026-04-02","15:27:00",1100,"Stop Loss",-384.8,-53.44444444444445,1,-29784.8,8330,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,74,102,-62.71,58.41,0,-53.47
"2026-04-02","15:23:00",6569.92,"1 Apr 2 6575 P STO 8.35 | 1 Apr 2 6475 P BTO 0.10",815,6582.69,"2026-04-02","16:00:00",0,"Expired",812.6,99.70552147239265,1,197421.4,8340,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,0,83.5,1,-62.71,57.31,100,-34.97
"2026-04-02","15:23:00",6569.92,"1 Apr 2 6565 C STO 8.50 | 1 Apr 2 6665 C BTO 0.05",835,6577.35,"2026-04-02","15:51:00",1270,"Stop Loss",-439.8,-52.67065868263473,1,-43509,8340,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,170,246,-62.71,57.31,42.51,-90.42
"2026-04-02","15:22:00",6566.92,"1 Apr 2 6570 P STO 7.50 | 1 Apr 2 6470 P BTO 0.10",730,6582.69,"2026-04-02","16:00:00",0,"Expired",727.6,99.67123287671234,1,201669.6,8265,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,0,75,1,-62.71,54.31,100,0
"2026-04-02","15:22:00",6566.92,"1 Apr 2 6560 C STO 10.10 | 1 Apr 2 6660 C BTO 0.05",995,6577.35,"2026-04-02","15:51:00",1505,"Stop Loss",-514.8,-51.73869346733668,1,-45783,8265,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,202,341,-62.71,54.31,19.1,-108.04
"2026-04-02","15:21:00",6568.76,"1 Apr 2 6575 P STO 9.65 | 1 Apr 2 6475 P BTO 0.10",945,6582.69,"2026-04-02","16:00:00",0,"Expired",942.6,99.74603174603175,1,200942,8305,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,0,96.5,1,-62.71,56.15,100,-16.4
"2026-04-02","15:21:00",6568.76,"1 Apr 2 6565 C STO 7.60 | 1 Apr 2 6665 C BTO 0.10",740,6577.35,"2026-04-02","15:51:00",1130,"Stop Loss",-394.8,-53.35135135135135,1,-45268.2,8305,"SPX","18 3:21 - 3:40 - MEIC 9 .48x",2.4,2.4,76,246,-62.71,56.15,35.14,-114.86
"2026-04-02","15:20:00",6569.3,"1 Apr 2 6575 P STO 8.80 | 1 Apr 2 6475 P BTO 0.10",860,6582.69,"2026-04-02","16:00:00",0,"Expired",857.6,99.72093023255815,1,199999.4,8320,"SPX","17 3:00 - 3:20 - MEIC 9 .48x",2.4,0,88,1,-62.71,56.69,100,-27.91
