"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Underlying","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Gap","Movement","Max Profit","Max Loss"
"2026-03-31","15:54:00",6523.8,"1 Apr 2 6600 C STO 14.20 | 1 Apr 2 6700 C BTO 1.25",1285,6523.92,"2026-03-31","15:55:00",1305,"Exited at Specified Time",-24.8,-1.9299610894941637,1,174473.2,7390,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,11.36,10.962,52.16,127.92,0,-0.78
"2026-03-31","15:53:00",6522.81,"1 Apr 2 6445 P STO 18.70 | 1 Apr 2 6345 P BTO 5.70",1290,6523.8,"2026-03-31","15:54:00",1335,"Exited at Specified Time",-49.8,-3.8604651162790695,1,174498,7485,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,3.281,3.325,52.16,126.93,0,-2.71
"2026-03-31","15:53:00",6522.81,"1 Apr 2 6600 C STO 13.45 | 1 Apr 2 6700 C BTO 1.20",1215,6523.8,"2026-03-31","15:54:00",1305,"Exited at Specified Time",-94.8,-7.802469135802468,1,174547.8,7485,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,11.208,11.36,52.16,126.93,0,-6.58
"2026-03-31","15:52:00",6526.39,"1 Apr 2 6450 P STO 19.10 | 1 Apr 2 6350 P BTO 5.80",1320,6522.81,"2026-03-31","15:53:00",1390,"Exited at Specified Time",-74.8,-5.666666666666666,1,174642.6,7370,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,3.293,3.3,52.16,130.51,0,-4.55
"2026-03-31","15:52:00",6526.39,"1 Apr 2 6600 C STO 14.40 | 1 Apr 2 6700 C BTO 1.30",1300,6522.81,"2026-03-31","15:53:00",1235,"Exited at Specified Time",60.2,4.63076923076923,1,174717.4,7370,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,11.077,11.208,52.16,130.51,5.77,0
"2026-03-31","15:51:00",6533.54,"1 Apr 2 6455 P STO 18.60 | 1 Apr 2 6355 P BTO 5.65",1285,6526.39,"2026-03-31","15:52:00",1410,"Exited at Specified Time",-129.8,-10.101167315175099,1,174657.2,7485,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,3.292,3.258,52.16,137.66,0,-8.95
"2026-03-31","15:51:00",6533.54,"1 Apr 2 6610 C STO 13.40 | 1 Apr 2 6710 C BTO 1.10",1220,6526.39,"2026-03-31","15:52:00",1090,"Exited at Specified Time",125.2,10.262295081967213,1,174787,7485,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,12.182,11.8,52.16,137.66,11.48,0
"2026-03-31","15:50:00",6533.66,"1 Apr 2 6460 P STO 19.45 | 1 Apr 2 6360 P BTO 5.80",1355,6533.54,"2026-03-31","15:51:00",1380,"Exited at Specified Time",-29.8,-2.199261992619926,1,174661.8,7420,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,3.353,3.283,52.16,137.78,0,-1.11
"2026-03-31","15:50:00",6533.66,"1 Apr 2 6610 C STO 13.35 | 1 Apr 2 6710 C BTO 1.10",1215,6533.54,"2026-03-31","15:51:00",1240,"Exited at Specified Time",-29.8,-2.4526748971193415,1,174691.6,7420,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,12.136,12.182,52.16,137.78,0,-1.23
"2026-03-31","15:49:00",6533.82,"1 Apr 2 6460 P STO 18.90 | 1 Apr 2 6360 P BTO 5.65",1315,6533.66,"2026-03-31","15:50:00",1375,"Exited at Specified Time",-64.8,-4.927756653992396,1,174721.4,7370,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,3.345,3.353,52.16,137.94,0,-3.8
"2026-03-31","15:49:00",6533.82,"1 Apr 2 6605 C STO 14.40 | 1 Apr 2 6705 C BTO 1.25",1305,6533.66,"2026-03-31","15:50:00",1360,"Exited at Specified Time",-59.8,-4.582375478927203,1,174786.2,7370,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,11.52,11.8,52.16,137.94,0,-3.45
"2026-03-31","15:48:00",6531.79,"1 Apr 2 6460 P STO 19.30 | 1 Apr 2 6360 P BTO 5.80",1340,6533.82,"2026-03-31","15:49:00",1335,"Exited at Specified Time",0.2,0.014925373134328358,1,174846,7390,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,3.328,3.345,52.16,135.91,1.12,0
"2026-03-31","15:48:00",6531.79,"1 Apr 2 6605 C STO 13.90 | 1 Apr 2 6705 C BTO 1.20",1260,6533.82,"2026-03-31","15:49:00",1325,"Exited at Specified Time",-69.8,-5.5396825396825395,1,174845.8,7390,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,11.583,11.52,52.16,135.91,0,-4.37
"2026-03-31","15:47:00",6530.44,"1 Apr 2 6455 P STO 18.70 | 1 Apr 2 6355 P BTO 5.65",1295,6531.79,"2026-03-31","15:48:00",1285,"Exited at Specified Time",5.2,0.4015444015444016,1,174915.6,7435,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,3.31,3.339,52.16,134.56,1.54,0
"2026-03-31","15:47:00",6530.44,"1 Apr 2 6605 C STO 13.90 | 1 Apr 2 6705 C BTO 1.20",1260,6531.79,"2026-03-31","15:48:00",1280,"Exited at Specified Time",-24.8,-1.9682539682539684,1,174910.4,7435,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,11.583,11.583,52.16,134.56,0,-0.79
"2026-03-31","15:46:00",6526.93,"1 Apr 2 6455 P STO 19.25 | 1 Apr 2 6355 P BTO 5.80",1335,6530.44,"2026-03-31","15:47:00",1315,"Exited at Specified Time",15.2,1.1385767790262171,1,174935.2,7370,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,3.319,3.31,52.16,131.05,2.25,0
"2026-03-31","15:46:00",6526.93,"1 Apr 2 6600 C STO 14.20 | 1 Apr 2 6700 C BTO 1.25",1285,6530.44,"2026-03-31","15:47:00",1405,"Exited at Specified Time",-124.8,-9.712062256809338,1,174920,7370,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,11.36,11.333,52.16,131.05,0,-8.56
"2026-03-31","15:45:00",6526.58,"1 Apr 2 6450 P STO 18.60 | 1 Apr 2 6350 P BTO 5.60",1290,6526.93,"2026-03-31","15:46:00",1285,"Exited at Specified Time",0.2,0.01550387596899225,1,175044.8,7405,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,3.321,3.339,52.16,130.7,1.16,0
"2026-03-31","15:45:00",6526.58,"1 Apr 2 6600 C STO 14.35 | 1 Apr 2 6700 C BTO 1.30",1295,6526.93,"2026-03-31","15:46:00",1305,"Exited at Specified Time",-14.8,-1.1428571428571428,1,175044.6,7405,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,11.038,11.36,52.16,130.7,0,0
"2026-03-31","15:44:00",6523.93,"1 Apr 2 6450 P STO 19.10 | 1 Apr 2 6350 P BTO 5.75",1325,6526.58,"2026-03-31","15:45:00",1310,"Exited at Specified Time",10.2,0.7698113207547169,1,102566,7435,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,3.322,3.321,52.16,128.05,1.89,0
"2026-03-31","15:44:00",6523.93,"1 Apr 2 6600 C STO 13.60 | 1 Apr 2 6700 C BTO 1.20",1230,6526.58,"2026-03-31","15:45:00",1315,"Exited at Specified Time",-89.8,-7.30081300813008,1,52035.8,7435,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,11.333,11.038,52.16,128.05,0,-6.1
"2026-03-31","15:43:00",6525.78,"1 Apr 2 6600 C STO 14.10 | 1 Apr 2 6700 C BTO 1.30",1270,6526.58,"2026-03-31","15:45:00",1315,"Exited at Specified Time",-49.8,-3.921259842519685,1,110380.4,7415,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,10.846,11.038,52.16,129.9,2.36,-2.76
"2026-03-31","15:43:00",6525.78,"1 Apr 2 6450 P STO 18.80 | 1 Apr 2 6350 P BTO 5.65",1305,6526.58,"2026-03-31","15:45:00",1310,"Exited at Specified Time",-9.8,-0.7509578544061303,1,-2827.2,7415,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,3.327,3.321,52.16,129.9,0.38,-2.3
"2026-03-31","15:42:00",6526.43,"1 Apr 2 6450 P STO 18.65 | 1 Apr 2 6350 P BTO 5.60",1295,6526.58,"2026-03-31","15:45:00",1310,"Exited at Specified Time",-19.8,-1.528957528957529,1,5415.8,7410,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,3.33,3.321,52.16,130.55,0,-3.09
"2026-03-31","15:42:00",6526.43,"1 Apr 2 6600 C STO 14.30 | 1 Apr 2 6700 C BTO 1.35",1285,6526.58,"2026-03-31","15:45:00",1315,"Exited at Specified Time",-34.8,-2.7081712062256806,1,766,7410,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,10.593,11.038,52.16,130.55,3.5,-1.56
"2026-03-31","15:41:00",6529.07,"1 Apr 2 6455 P STO 19.20 | 1 Apr 2 6355 P BTO 5.80",1330,6526.58,"2026-03-31","15:45:00",1385,"Exited at Specified Time",-59.8,-4.496240601503759,1,16604,7440,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,3.31,3.311,52.16,133.19,0,-6.39
"2026-03-31","15:41:00",6529.07,"1 Apr 2 6605 C STO 13.60 | 1 Apr 2 6705 C BTO 1.30",1220,6526.58,"2026-03-31","15:45:00",1195,"Exited at Specified Time",20.2,1.6557377049180328,1,12200.4,7440,"SPX","19 3:41 - 3:59 - 2DTE IC  .25x EOD Close",2.4,2.4,10.462,11.304,52.16,133.19,8.2,0
"2026-03-31","15:40:00",6528.99,"1 Apr 2 6455 P STO 19.15 | 1 Apr 2 6355 P BTO 5.70",1335,6526.58,"2026-03-31","15:45:00",1385,"Exited at Specified Time",-54.8,-4.104868913857677,1,109339.6,7425,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,3.36,3.311,52.16,133.11,0,-5.99
"2026-03-31","15:40:00",6528.99,"1 Apr 2 6605 C STO 13.70 | 1 Apr 2 6705 C BTO 1.30",1230,6526.58,"2026-03-31","15:45:00",1195,"Exited at Specified Time",30.2,2.4552845528455283,1,27082.4,7425,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,10.538,11.304,52.16,133.11,8.94,0
"2026-03-31","15:39:00",6528.61,"1 Apr 2 6455 P STO 19.45 | 1 Apr 2 6355 P BTO 5.90",1345,6526.58,"2026-03-31","15:45:00",1385,"Exited at Specified Time",-44.8,-3.33085501858736,1,101170.4,7420,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,3.297,3.311,52.16,132.73,0.37,-5.2
"2026-03-31","15:39:00",6528.61,"1 Apr 2 6605 C STO 13.65 | 1 Apr 2 6705 C BTO 1.30",1225,6526.58,"2026-03-31","15:45:00",1195,"Exited at Specified Time",25.2,2.057142857142857,1,2377.8,7420,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,10.5,11.304,52.16,132.73,8.57,-1.22
"2026-03-31","15:38:00",6527.87,"1 Apr 2 6455 P STO 19.45 | 1 Apr 2 6355 P BTO 5.80",1355,6526.58,"2026-03-31","15:45:00",1385,"Exited at Specified Time",-34.8,-2.5682656826568264,1,117958.6,7420,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,3.353,3.311,52.16,131.99,1.11,-4.43
"2026-03-31","15:38:00",6527.87,"1 Apr 2 6605 C STO 13.50 | 1 Apr 2 6705 C BTO 1.25",1215,6526.58,"2026-03-31","15:45:00",1195,"Exited at Specified Time",15.2,1.251028806584362,1,114732,7420,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,10.8,11.304,52.16,131.99,7.82,-2.06
"2026-03-31","15:37:00",6526.19,"1 Apr 2 6600 C STO 14.30 | 1 Apr 2 6700 C BTO 1.40",1280,6526.58,"2026-03-31","15:45:00",1315,"Exited at Specified Time",-39.8,-3.1093749999999996,1,9933.8,7405,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,10.214,11.038,52.16,130.31,3.12,-6.64
"2026-03-31","15:37:00",6526.19,"1 Apr 2 6450 P STO 18.65 | 1 Apr 2 6350 P BTO 5.50",1305,6526.58,"2026-03-31","15:45:00",1310,"Exited at Specified Time",-9.8,-0.7509578544061303,1,-3332.8,7405,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,3.391,3.321,52.16,130.31,3.07,-2.3
"2026-03-31","15:36:00",6525.04,"1 Apr 2 6450 P STO 19.00 | 1 Apr 2 6350 P BTO 5.60",1330,6526.58,"2026-03-31","15:45:00",1310,"Exited at Specified Time",15.2,1.1428571428571428,1,170.4,7380,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,3.393,3.321,52.16,129.16,4.89,-0.38
"2026-03-31","15:36:00",6525.04,"1 Apr 2 6600 C STO 14.30 | 1 Apr 2 6700 C BTO 1.40",1280,6526.58,"2026-03-31","15:45:00",1315,"Exited at Specified Time",-39.8,-3.1093749999999996,1,-2281.6,7380,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,10.214,11.038,52.16,129.16,3.12,-6.64
"2026-03-31","15:35:00",6521.73,"1 Apr 2 6445 P STO 18.45 | 1 Apr 2 6345 P BTO 5.40",1295,6526.58,"2026-03-31","15:45:00",1235,"Exited at Specified Time",55.2,4.262548262548263,1,6857,7490,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,3.417,3.311,52.16,125.85,7.72,0
"2026-03-31","15:35:00",6521.73,"1 Apr 2 6600 C STO 13.40 | 1 Apr 2 6700 C BTO 1.25",1205,6526.58,"2026-03-31","15:45:00",1315,"Exited at Specified Time",-114.8,-9.526970954356846,1,651.2,7490,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,10.72,11.038,52.16,125.85,0,-13.28
"2026-03-31","15:34:00",6522.83,"1 Apr 2 6450 P STO 19.45 | 1 Apr 2 6350 P BTO 5.70",1365,6526.58,"2026-03-31","15:45:00",1310,"Exited at Specified Time",50.2,3.677655677655678,1,22749.6,7375,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,3.412,3.321,52.16,126.95,7.33,-1.47
"2026-03-31","15:34:00",6522.83,"1 Apr 2 6600 C STO 13.90 | 1 Apr 2 6700 C BTO 1.30",1250,6526.58,"2026-03-31","15:45:00",1315,"Exited at Specified Time",-69.8,-5.584,1,19332.2,7375,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,10.692,11.038,52.16,126.95,2.8,-9.2
"2026-03-31","15:33:00",6522.02,"1 Apr 2 6445 P STO 19.00 | 1 Apr 2 6345 P BTO 5.60",1330,6526.58,"2026-03-31","15:45:00",1235,"Exited at Specified Time",90.2,6.781954887218046,1,32484.4,7405,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,3.393,3.311,52.16,126.14,10.15,0
"2026-03-31","15:33:00",6522.02,"1 Apr 2 6600 C STO 14.00 | 1 Apr 2 6700 C BTO 1.35",1255,6526.58,"2026-03-31","15:45:00",1315,"Exited at Specified Time",-64.8,-5.163346613545817,1,23680.4,7405,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,10.37,11.038,52.16,126.14,3.19,-8.76
"2026-03-31","15:32:00",6521.63,"1 Apr 2 6445 P STO 18.90 | 1 Apr 2 6345 P BTO 5.60",1320,6526.58,"2026-03-31","15:45:00",1235,"Exited at Specified Time",80.2,6.075757575757576,1,92482.2,7430,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,3.375,3.311,52.16,125.75,9.47,-1.52
"2026-03-31","15:32:00",6521.63,"1 Apr 2 6600 C STO 13.80 | 1 Apr 2 6700 C BTO 1.30",1240,6526.58,"2026-03-31","15:45:00",1315,"Exited at Specified Time",-79.8,-6.435483870967741,1,88121,7430,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,10.615,11.038,52.16,125.75,2.02,-10.08
"2026-03-31","15:31:00",6524.31,"1 Apr 2 6450 P STO 19.45 | 1 Apr 2 6350 P BTO 5.80",1355,6526.58,"2026-03-31","15:45:00",1310,"Exited at Specified Time",40.2,2.966789667896679,1,137550.4,7335,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,3.353,3.321,52.16,128.43,6.64,-4.06
"2026-03-31","15:31:00",6524.31,"1 Apr 2 6600 C STO 14.50 | 1 Apr 2 6700 C BTO 1.40",1300,6526.58,"2026-03-31","15:45:00",1315,"Exited at Specified Time",-19.8,-1.5230769230769232,1,119809.6,7335,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,10.357,11.038,52.16,128.43,6.54,-5
"2026-03-31","15:30:00",6518.96,"1 Apr 2 6440 P STO 18.60 | 1 Apr 2 6340 P BTO 5.55",1295,6526.58,"2026-03-31","15:45:00",1175,"Exited at Specified Time",115.2,8.895752895752896,1,13796.6,7400,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,3.351,3.354,52.16,123.08,13.13,0
"2026-03-31","15:30:00",6518.96,"1 Apr 2 6595 C STO 14.40 | 1 Apr 2 6695 C BTO 1.35",1295,6526.58,"2026-03-31","15:45:00",1440,"Exited at Specified Time",-149.8,-11.567567567567568,1,13236.2,7400,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,10.667,10.533,52.16,123.08,0,-15.06
"2026-03-31","15:29:00",6519.72,"1 Apr 2 6445 P STO 19.50 | 1 Apr 2 6345 P BTO 5.80",1360,6526.58,"2026-03-31","15:45:00",1235,"Exited at Specified Time",120.2,8.838235294117647,1,20037.6,7320,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,3.362,3.311,52.16,123.84,12.13,-1.47
"2026-03-31","15:29:00",6519.72,"1 Apr 2 6595 C STO 14.60 | 1 Apr 2 6695 C BTO 1.40",1310,6526.58,"2026-03-31","15:45:00",1440,"Exited at Specified Time",-134.8,-10.290076335877863,1,14122,7320,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,10.429,10.533,52.16,123.84,0.38,-13.74
"2026-03-31","15:28:00",6517.9,"1 Apr 2 6440 P STO 19.05 | 1 Apr 2 6340 P BTO 5.70",1325,6526.58,"2026-03-31","15:45:00",1175,"Exited at Specified Time",145.2,10.958490566037735,1,21083.4,7390,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,3.342,3.354,52.16,122.02,15.09,0
"2026-03-31","15:28:00",6517.9,"1 Apr 2 6595 C STO 14.20 | 1 Apr 2 6695 C BTO 1.35",1275,6526.58,"2026-03-31","15:45:00",1440,"Exited at Specified Time",-169.8,-13.317647058823532,1,20393,7390,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,10.519,10.533,52.16,122.02,0,-16.86
"2026-03-31","15:27:00",6517.93,"1 Apr 2 6440 P STO 19.00 | 1 Apr 2 6340 P BTO 5.70",1320,6526.58,"2026-03-31","15:45:00",1175,"Exited at Specified Time",140.2,10.621212121212121,1,22139.2,7385,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,3.333,3.354,52.16,122.05,14.77,-1.14
"2026-03-31","15:27:00",6517.93,"1 Apr 2 6595 C STO 14.30 | 1 Apr 2 6695 C BTO 1.35",1285,6526.58,"2026-03-31","15:45:00",1440,"Exited at Specified Time",-159.8,-12.43579766536965,1,21468.8,7385,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,10.593,10.533,52.16,122.05,0,-15.95
"2026-03-31","15:26:00",6520.13,"1 Apr 2 6440 P STO 18.80 | 1 Apr 2 6340 P BTO 5.70",1300,6526.58,"2026-03-31","15:45:00",1175,"Exited at Specified Time",120.2,9.246153846153847,1,25686.8,7475,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,3.298,3.354,52.16,124.25,13.46,-2.69
"2026-03-31","15:26:00",6520.13,"1 Apr 2 6600 C STO 13.50 | 1 Apr 2 6700 C BTO 1.25",1215,6526.58,"2026-03-31","15:45:00",1315,"Exited at Specified Time",-104.8,-8.62551440329218,1,23195,7475,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,10.8,11.038,52.16,124.25,3.7,-12.35
"2026-03-31","15:25:00",6521.11,"1 Apr 2 6440 P STO 18.60 | 1 Apr 2 6340 P BTO 5.65",1285,6526.58,"2026-03-31","15:45:00",1175,"Exited at Specified Time",105.2,8.186770428015565,1,65599.8,7455,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,3.292,3.354,52.16,125.23,12.45,-3.89
"2026-03-31","15:25:00",6521.11,"1 Apr 2 6600 C STO 13.90 | 1 Apr 2 6700 C BTO 1.30",1250,6526.58,"2026-03-31","15:45:00",1315,"Exited at Specified Time",-69.8,-5.584,1,59502.8,7455,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,10.692,11.038,52.16,125.23,6.4,-9.2
"2026-03-31","15:24:00",6521.73,"1 Apr 2 6445 P STO 19.45 | 1 Apr 2 6345 P BTO 5.90",1345,6526.58,"2026-03-31","15:45:00",1235,"Exited at Specified Time",105.2,7.821561338289963,1,2197.2,7380,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,3.297,3.311,52.16,125.85,11.15,-4.83
"2026-03-31","15:24:00",6521.73,"1 Apr 2 6600 C STO 14.10 | 1 Apr 2 6700 C BTO 1.35",1265,6526.58,"2026-03-31","15:45:00",1315,"Exited at Specified Time",-54.8,-4.33201581027668,1,-200,7380,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,10.444,11.038,52.16,125.85,7.51,-7.91
"2026-03-31","15:23:00",6521.87,"1 Apr 2 6445 P STO 19.10 | 1 Apr 2 6345 P BTO 5.70",1330,6526.58,"2026-03-31","15:45:00",1235,"Exited at Specified Time",90.2,6.781954887218046,1,112316.2,7400,"SPX","18 3:21 - 3:40 - 2DTE IC  .25x EOD Close",2.4,2.4,3.351,3.311,52.16,125.99,10.15,-6.02
